,offensiveness_score,offensiveness_score_norm
1909,5.0,0.2777777777777778
1870,3.1269737172134215,0.14890351034349628
5209,1.9299396065148975,0.17544905513771794
6796,2.790582228689883,0.2790582228689883
2493,1.9299396065148975,0.17544905513771794
3460,3.345930725940379,0.14547524895392952
6422,2.4475629173057616,0.10641577901329398
6838,2.3915821930384933,0.09566328772153973
6812,2.3061934850692607,0.1048269765940573
2126,0.0,0.0
6599,0.0,0.0
898,3.306201345971436,0.20663758412321476
6413,0.0,0.0
2611,0.0,0.0
1452,0.0,0.0
3462,6.230299622822059,0.2595958176175858
3426,3.1094532582086463,0.13519361992211507
6417,8.293038790420782,0.4146519395210391
1764,1.8506680113984517,0.08812704816183103
2745,0.0,0.0
6885,6.37001703804578,0.27695726252372954
4822,7.657748025079194,0.364654667860914
4004,3.4203056878458904,0.24430754913184932
2774,5.0,0.2777777777777778
4068,0.0,0.0
6371,9.711886907294545,0.5111519424891866
6515,2.4774730387406443,0.13039331782845495
6724,4.731971447288265,0.29574821545551655
6113,0.0,0.0
1167,3.0589508226895457,0.14566432488997835
6803,0.0,0.0
6002,0.0,0.0
6455,0.0,0.0
6466,2.9733861996363267,0.11893544798545307
733,5.956852390769529,0.3309362439316405
6783,0.0,0.0
6691,2.123642896065979,0.1327276810041237
6048,0.0,0.0
6408,0.0,0.0
1828,9.731971447288265,0.9731971447288265
5815,0.0,0.0
6753,1.9709361922385622,0.1970936192238562
203,6.600829563584455,0.2062759238620142
3413,3.2784456328411764,0.1561164587067227
6565,0.0,0.0
6849,3.2784456328411764,0.20490285205257353
6870,6.37001703804578,0.27695726252372954
6874,0.0,0.0
400,0.0,0.0
6814,0.0,0.0
6552,0.0,0.0
6908,0.0,0.0
6142,2.389809818872414,0.09957540911968392
6780,0.0,0.0
1691,0.0,0.0
6928,6.35683313979883,0.3027063399904205
6652,0.0,0.0
4037,7.36180204653975,0.46011262790873436
2765,0.0,0.0
6107,0.0,0.0
6543,8.025010237709047,0.3210004095083619
6372,3.2930387904207827,0.11760852822931367
2573,8.426133582283963,0.33704534329135855
2420,8.527682828768217,0.44882541204043247
5052,3.3421132222257257,0.20888207638910786
5221,3.5811165103738616,0.1989509172429923
3710,0.0,0.0
6653,5.7798703831558855,0.21406927345021798
2489,5.165271918037095,0.24596532943033786
6757,17.16443490144099,0.9033913106021574
1226,0.0,0.0
651,0.0,0.0
3513,3.076978247624997,0.1709432359791665
6782,5.788110342028136,0.28940551710140683
4749,0.0,0.0
6470,1.9299396065148975,0.14845689280883828
6842,0.0,0.0
6523,3.2930387904207827,0.13720994960086594
2001,0.0,0.0
6576,4.528436700850371,0.37736972507086425
1349,3.2930387904207827,0.21953591936138553
4011,8.191080991778238,0.3412950413240932
5443,3.076978247624997,0.14652277369642844
3571,0.0,0.0
6467,2.4042247688553857,0.11448689375501837
2548,3.444827554035364,0.21530172212721024
6631,2.867239611827805,0.13653521961084786
5797,3.2930387904207827,0.18294659946782127
6756,3.2930387904207827,0.18294659946782127
2568,6.423381030486015,0.32116905152430075
6882,4.731971447288265,0.39433095394068873
2802,0.0,0.0
1753,0.0,0.0
6873,0.0,0.0
6687,2.3082387847602805,0.08549032536149187
5433,2.389809818872414,0.2655344243191571
6374,6.283023784237935,0.3141511892118968
1716,0.0,0.0
6739,0.0,0.0
2235,2.4139189417052354,0.11494852103358263
6541,0.0,0.0
6550,4.0619565703237015,0.1562290988586039
897,0.0,0.0
6736,0.0,0.0
6373,5.033507706412321,0.20972948776718003
1418,0.0,0.0
6491,1.2189717181076283,0.038092866190863384
4140,0.0,0.0
1843,6.874240209058199,0.2749696083623279
6618,5.779446632915489,0.21405357899686997
6818,0.0,0.0
4300,2.3082387847602805,0.3297483978228972
8222,2.110010063329553,0.09173956797085013
7951,5.0,0.2777777777777778
8860,2.3061934850692607,0.0591331662838272
9198,4.731971447288265,0.20573788901253326
9087,0.0,0.0
9704,3.4203056878458904,0.13155021876330347
9257,5.0,0.09803921568627451
7467,0.0,0.0
8628,2.3061934850692607,0.0658912424305503
7450,0.0,0.0
7446,3.076978247624997,0.058056193351415035
8340,2.7689090774187592,0.07483538047077727
9715,0.0,0.0
7279,5.466234512333726,0.21864938049334903
8907,3.0123171296577484,0.07347114950384752
7324,0.0,0.0
8802,9.46394289457653,0.24266520242503922
8026,16.706681055096233,0.3554612990446007
8652,8.579233081704286,0.3730101339871429
9046,4.315500862351277,0.09807956505343811
9579,3.153321375197062,0.16596428290510853
7555,0.0,0.0
8696,9.708369989469535,0.2773819996991296
9731,5.0,0.10869565217391304
8922,0.0,0.0
9183,5.419199161491859,0.1105959012549359
8783,2.823125271455276,0.11763021964396984
8160,2.9632807015011577,0.05698616733656073
7832,2.9559626020222565,0.2111401858587326
8847,0.0,0.0
8165,3.4203056878458904,0.10688455274518407
7260,6.193365791704338,0.13763035092676307
7519,0.0,0.0
8994,6.053459976914038,0.4035639984609359
7950,3.1269737172134215,0.4467105310304888
9420,0.0,0.0
7447,3.1269737172134215,0.09475677930949762
9149,0.0,0.0
7922,0.0,0.0
9221,15.652723005226902,0.33303665968567875
9070,6.599240136392218,0.16095707649737118
8332,3.0589508226895457,0.12235803290758182
7873,0.0,0.0
9563,0.0,0.0
8122,6.290363904288305,0.14628753265786756
9531,2.3061934850692607,0.12137860447732951
7939,0.0,0.0
9211,8.070596750864016,0.35089551090713117
7661,10.422581029148603,0.20845162058297206
9056,0.0,0.0
7020,1.8605275231530654,0.04228471643529694
8230,0.0,0.0
7713,2.727866676797096,0.07793904790848845
7755,3.1163875440793407,0.09443598618422244
7578,1.9951144946557045,0.12469465591598153
8149,3.076978247624997,0.06410371349218744
8469,2.944474689398321,0.10905461812586374
8843,3.523851315959458,0.10364268576351347
9642,0.0,0.0
9361,0.0,0.0
7869,3.1163875440793407,0.0799073729251113
9718,0.0,0.0
9758,2.586617011152871,0.04459684501987709
8650,0.0,0.0
8838,0.0,0.0
7953,7.409400882406244,0.27442225490393496
8699,2.7138487836553944,0.06461544722989035
7183,3.076978247624997,0.15384891238124984
8714,10.865127246184187,0.23117292013157845
9717,7.45350483607589,0.17333732176920674
9346,6.376220390146641,0.19321879970141337
9092,0.0,0.0
7285,2.3061934850692607,0.05241348829702865
8892,2.007790870452908,0.04182897646776892
7742,0.0,0.0
6958,0.0,0.0
8143,5.0,0.14705882352941177
9292,0.0,0.0
8504,1.4827024875252373,0.030889635156775775
8547,7.923337400916986,0.1617007632840201
8612,0.0,0.0
9461,0.0,0.0
7462,0.0,0.0
7464,0.0,0.0
8298,6.4005343428223265,0.11637335168767866
8805,3.893380783098075,0.14419928826289166
8935,3.0123171296577484,0.11585835114068263
7799,1.4827024875252373,0.043608896691918746
7320,3.4203056878458904,0.07125636849678939
8439,0.0,0.0
7321,2.4275083639351336,0.1103412892697788
9400,3.6028440510478017,0.0818828193419955
6940,0.0,0.0
7948,0.0,0.0
9405,0.0,0.0
7114,7.552575862408064,0.15734533046683466
8829,0.0,0.0
8963,0.0,0.0
6978,0.0,0.0
9771,3.8164830424588603,0.11565100128663212
8875,0.0,0.0
9389,6.9328705865382005,0.21665220582931877
8941,2.6436069901103774,0.08812023300367924
7690,0.0,0.0
9287,5.341039394435234,0.12138725896443714
7701,0.0,0.0
7407,0.0,0.0
9600,2.8051526562127025,0.0667893489574453
8934,0.0,0.0
8821,0.0,0.0
9463,0.0,0.0
8789,1.793497447760903,0.042702320184783406
7647,5.246937158738818,0.23849714357903717
7388,5.03340261543565,0.10942179598773151
8972,7.388011948273212,0.1847002987068303
8339,3.4203056878458904,0.17101528439229452
6939,6.922671054589822,0.20977791074514612
7583,3.4203056878458904,0.31093688071326275
8240,0.0,0.0
9274,2.3915821930384933,0.19929851608654112
9347,11.716783327434149,0.78111888849561
8610,4.731971447288265,0.139175630802596
9422,2.452682907972942,0.053319193651585696
8164,7.094928675300037,0.24465271294138058
8154,7.0368755453349054,0.1497207562837214
7605,3.0589508226895457,0.06242756780999073
8593,0.0,0.0
7853,0.0,0.0
7645,2.4932821755665318,0.057983306408524
7707,6.604953140976027,0.13760319043700056
8555,10.3813595655179,0.37076284162563933
9208,2.3082387847602805,0.04911146350553788
9350,6.713344478266674,0.15612429019224822
8389,16.007915269094404,1.2313780976226465
7367,3.660982529905453,0.14643930119621812
8383,8.442122555383804,0.2412035015823944
8810,2.3061934850692607,0.0443498747128704
9113,1.8506680113984517,0.07402672045593807
8808,10.656731860191138,0.26641829650477844
8676,0.0,0.0
8168,11.033418674107288,0.23475358881079336
7349,2.4028248870736473,0.06674513575204576
8987,0.0,0.0
7959,8.226766955906738,0.3164141136887207
7889,0.0,0.0
7669,2.3082387847602805,0.1357787520447224
7997,0.0,0.0
7584,6.212272197886607,0.1172126829789926
9542,0.0,0.0
9493,6.306642750394124,0.11678968056285415
7708,4.731971447288265,0.08603584449615027
8376,5.0,0.2777777777777778
9489,0.0,0.0
8385,3.6171065263277256,0.08822211039823721
9689,0.0,0.0
9611,3.3941154820165345,0.06403991475502895
9401,6.609364195187272,0.19439306456433153
8199,0.0,0.0
8587,0.0,0.0
9648,5.183271581214419,0.09598651076322999
8333,5.365144307758806,0.24387019580721844
9223,18.290553929378042,0.8313888149717292
9655,0.0,0.0
7441,3.153321375197062,0.10172004436119554
8374,2.3061934850692607,0.0443498747128704
8091,4.731971447288265,0.19716547697034437
7895,10.192429543101657,0.27547106873247723
9314,2.3061934850692607,0.04906794649083533
8295,0.0,0.0
8918,2.3061934850692607,0.09224773940277042
7442,2.1750351275986457,0.05577013147688835
8828,0.0,0.0
8083,23.012037284573363,0.42614883860321046
9699,7.808949694913261,0.2231128484260932
8557,0.0,0.0
7264,8.153321375197063,0.17724611685211006
7978,0.0,0.0
7155,1.987209054095566,0.04416020120212369
9518,8.988734829121029,0.40857885586913767
9167,3.8164830424588603,0.07483300083252667
7910,6.024634259315497,0.13692350589353403
9147,0.0,0.0
9546,3.8164830424588603,0.08120176686082682
7049,2.3061934850692607,0.07439333822804067
8981,0.0,0.0
7214,5.570260423191529,0.20630594159968627
9321,0.0,0.0
8814,0.0,0.0
7211,0.0,0.0
8391,16.402471675125604,0.37278344716194556
9020,7.997498188964966,0.1904166235467849
7788,17.565633970403486,0.3136720351857765
8357,6.231982891552993,0.1519995827208047
9478,3.076978247624997,0.23669063443269206
9673,0.0,0.0
7271,8.205859180452402,0.24134879942507065
7541,11.171196125283501,0.2939788454021974
9138,10.421899954014062,0.23159777675586804
7885,2.3061934850692607,0.0443498747128704
7779,1.76798096473562,0.0353596192947124
9690,0.0,0.0
8990,0.0,0.0
8283,6.6580947579988585,0.14795766128886353
7037,2.3061934850692607,0.1356584402981918
8969,6.892429062077653,0.12763757522366023
8316,0.0,0.0
9730,2.6857866909143686,0.09261333416946099
9472,0.0,0.0
9660,2.4475629173057616,0.05439028705123915
8877,5.323280286310883,0.26616401431554415
8287,15.976546750279415,0.31953093500558827
9674,8.581116510373862,0.8581116510373862
9173,3.2474037304569374,0.09020565917935937
7315,0.0,0.0
8545,6.135929070314543,0.10957016196990255
8166,5.755148295495795,0.12244996373395309
9364,5.9682797316800045,0.15705999293894748
9429,4.815027112774976,0.09259667524567261
8003,1.9299396065148975,0.035739622342868475
9145,3.105009174339571,0.05645471226071948
8913,5.015375190500198,0.12859936385897944
7113,3.076978247624997,0.0715576336656976
8462,2.278731021491361,0.046504714724313494
7559,1.8506680113984517,0.04745302593329363
8157,2.3061934850692607,0.048045697605609596
7785,5.716565064634856,0.17322924438287443
9017,5.712308947584376,0.5712308947584376
8525,6.153956495249994,0.12307912990499988
7660,3.1163875440793407,0.07082698963816683
8252,9.123134959130397,0.3378938873751999
8544,0.0,0.0
7339,0.0,0.0
7141,2.3061934850692607,0.06988465106270488
9646,2.3061934850692607,0.05241348829702865
8920,0.0,0.0
9144,6.793748337019018,0.13864792524528607
7539,0.0,0.0
7078,0.0,0.0
8519,0.0,0.0
8075,12.670805759438274,0.4525287771227955
7765,3.0589508226895457,0.09867583298998535
8765,9.868043605913634,0.3654830965153198
8013,0.0,0.0
9098,0.0,0.0
7016,8.043628789553383,0.16757559978236214
7299,0.0,0.0
9280,0.0,0.0
7582,0.0,0.0
9358,6.108708486737298,0.1197785977791627
8675,0.0,0.0
9632,0.0,0.0
7641,23.12586145457441,0.4534482638151845
8957,6.68053187806497,0.15183026995602206
9108,3.893380783098075,0.07487270736727067
9048,2.3061934850692607,0.05624862158705514
7069,0.0,0.0
8074,11.528881837717933,0.23057763675435866
8998,3.345930725940379,0.07604388013500861
8644,0.0,0.0
8474,2.536336093135798,0.0650342587983538
8794,2.3915821930384933,0.1328656773910274
7186,11.636598559386218,0.26446814907695954
7820,7.312228171355795,0.6647480155777995
8277,4.8779900355332,0.16259966785110666
9057,6.840611375691781,0.13681222751383562
7085,2.791689388175926,0.11166757552703704
9371,0.0,0.0
6948,8.728846793761909,0.21289870228687582
8889,3.2474037304569374,0.2029627331535586
8241,2.7355675656099403,0.08289598683666485
9259,0.0,0.0
9237,13.881685904184478,0.3856023862273466
8257,0.0,0.0
9483,5.835546865067104,0.1423304113431001
9482,2.3082387847602805,0.04808830801583918
7659,7.0381649323575255,0.20700485095169194
9390,0.0,0.0
7840,0.0,0.0
7571,0.0,0.0
8179,0.0,0.0
9002,7.523660835464191,0.22798972228679365
8210,7.885292822485327,0.20750770585487702
9212,2.4028248870736473,0.06674513575204576
8788,4.731971447288265,0.19716547697034437
7052,8.664457976627745,0.15200803467767973
8044,0.0,0.0
9557,6.095814098006196,0.16041616047384727
7991,0.0,0.0
7613,6.317426262640602,0.11486229568437457
9570,8.622877561053063,0.2005320363035596
8197,9.79263470594606,0.17804790374447382
7031,3.076978247624997,0.13986264761931805
7719,6.0,0.1875
8929,0.0,0.0
7359,0.0,0.0
7142,0.0,0.0
8576,0.0,0.0
8980,4.612386970138521,0.11530967425346303
8718,10.344366278328962,0.2652401609827939
9734,11.542732442931129,0.3847577480977043
8996,2.9492399470515105,0.1282278237848483
9696,0.0,0.0
8822,3.0589508226895457,0.08049870586025121
9773,4.489450395892862,0.07609237959140444
7536,4.342835675032306,0.16703214134739636
8902,2.042996416389025,0.07296415772817946
8674,6.053947295403968,0.1235499448041626
7434,3.076978247624997,0.08316157426013505
7313,0.0,0.0
9476,6.324381978081934,0.15425321897760816
9064,0.0,0.0
8670,4.780289506881761,0.09373116680160316
7190,16.031220268772458,0.3339837555994262
7748,19.23247763200576,0.480811940800144
9452,0.0,0.0
8813,1.9299396065148975,0.03859879213029795
7831,1.5584319259699142,0.03180473318305947
7652,0.0,0.0
8023,8.575902404345664,0.1715180480869133
9062,5.123606800157514,0.09488160741032434
8551,16.888471482628976,0.49671974948908754
9759,2.791689388175926,0.199406384869709
9254,0.0,0.0
9480,3.4203056878458904,0.08342208994746074
8059,2.3061934850692607,0.0443498747128704
7255,6.889655108070728,0.13779310216141455
7616,3.444827554035364,0.22965517026902427
8155,0.0,0.0
8198,0.0,0.0
7880,8.022758549704117,0.2971392055445969
8938,2.3082387847602805,0.10035820803305567
8454,5.287213980220755,0.09975875434378782
9534,0.0,0.0
7697,0.0,0.0
9395,0.0,0.0
9658,6.9813179565992565,0.14853867992764375
7091,3.076978247624997,0.21978416054464264
7764,0.0,0.0
8621,3.265526741676701,0.16327633708383504
7405,0.0,0.0
8267,2.3061934850692607,0.1773994988514816
7023,6.599206823396164,0.2869220357998332
9637,0.0,0.0
9644,15.082105323418071,0.2792982467299643
7680,0.0,0.0
9397,0.0,0.0
9112,2.791689388175926,0.05368633438799857
8175,3.2784456328411764,0.07624292169398085
9763,7.523660835464191,0.18809152088660477
8437,6.479256510535436,0.14085340240294425
9728,3.0589508226895457,0.05098251371149243
9705,3.2784456328411764,0.06071195616372549
9630,3.076978247624997,0.0715576336656976
8292,8.386374264357332,0.16772748528714665
7011,0.0,0.0
8919,0.0,0.0
8358,2.1750351275986457,0.05878473317834178
7378,4.779619637744828,0.10169403484563463
7899,9.364306742768077,0.19508972380766829
9430,6.573627063042952,0.43824180420286346
9520,11.317045940765182,0.26318711490151586
7609,11.818755173573024,0.369336099174157
7476,2.3061934850692607,0.05363240662951769
9608,2.4475629173057616,0.07895364249373424
8840,3.2784456328411764,0.06690705373145257
8597,0.0,0.0
9706,0.0,0.0
7137,0.0,0.0
7930,6.734437885570923,0.204073875320331
8954,13.53508578875714,0.3561864681251879
9247,1.8506680113984517,0.04112595580885448
7924,0.0,0.0
9602,0.0,0.0
9290,2.3061934850692607,0.0591331662838272
7988,1.9299396065148975,0.03711422320220957
7971,2.3082387847602805,0.04355167518415624
9524,12.88424858242242,0.4955480224008623
9032,2.8590784329678343,0.11436313731871336
7577,3.747266491844777,0.1561361038268657
7918,2.3061934850692607,0.0443498747128704
7333,2.8137460762063427,0.04936396624923408
8487,5.297177553603875,0.10386622654125245
7159,2.3061934850692607,0.1048269765940573
7298,3.0123171296577484,0.07530792824144371
9588,3.444827554035364,0.09568965427876011
8556,0.0,0.0
9499,8.796018777596476,0.38243559902593377
8887,0.0,0.0
7790,0.0,0.0
9197,2.339237410352185,0.07310116907350578
9150,1.7664385149292738,0.045293295254596765
8070,0.0,0.0
8322,0.0,0.0
7153,5.586684417601457,0.15518567826670715
6983,0.0,0.0
9014,0.0,0.0
8698,3.153321375197062,0.09555519318778975
7964,2.917353639231028,0.18233460245193925
7019,6.900587867041839,0.13270361282772766
7800,0.0,0.0
7698,9.299949175228342,0.19787125904741154
8832,9.987046350541549,0.21710970327264237
8464,8.095714110671286,0.47621847709831094
7021,3.444827554035364,0.11878715703570221
7080,5.081781109993165,0.25408905549965827
8448,0.0,0.0
9088,5.237433106571663,0.10688638993003394
8342,6.238278874917677,0.4798676057628982
8924,0.0,0.0
9189,0.0,0.0
8426,0.0,0.0
7135,6.032940849647254,0.26230177607161975
7920,0.0,0.0
7157,2.3061934850692607,0.05490936869212525
8450,5.600308252751836,0.12445129450559636
8800,5.383171732694258,0.15832858037336053
9214,10.80048267199965,0.16364367684847952
7933,0.0,0.0
9031,6.120881598479609,0.19744779349934222
9695,8.560652253520143,0.3424260901408057
8804,2.4774730387406443,0.07286685408060718
7276,8.611549405147791,0.6151106717962708
9194,7.585241219604779,0.37926206098023896
8909,16.997810636438597,0.6070646655870927
7575,2.4028248870736473,0.1334902715040915
8048,8.492118024972228,0.2123029506243057
8618,11.048766611234713,0.20460678909693913
8781,0.0,0.0
8820,3.7013360227969034,0.11939793621925494
9041,0.0,0.0
9262,0.0,0.0
7109,4.612386970138521,0.11249724317411028
8523,9.370250650612931,0.26028474029480364
7041,0.0,0.0
7273,0.0,0.0
8632,0.0,0.0
7768,3.468049178616482,0.06936098357232964
9629,2.4028248870736473,0.05223532363203581
9701,2.2381140260663273,0.04069298229211504
9175,1.8506680113984517,0.10886282419990892
9263,4.783164386076987,0.11666254600187773
8072,7.878552300679722,0.14589911667925412
8580,3.4203056878458904,0.12667798843873668
8497,2.3580765654715043,0.07860255218238348
7002,2.3915821930384933,0.05694243316758317
7356,4.612386970138521,0.19218279042243838
7072,13.85180008341925,0.37437297522754726
9496,0.0,0.0
6984,11.461868795358763,0.22042055375689928
9152,0.0,0.0
7634,7.788602311740996,0.24339382224190612
7303,0.0,0.0
9362,0.0,0.0
6944,0.0,0.0
7743,6.124605174644535,0.23556173748632828
8409,2.968825581285172,0.14844127906425858
9582,0.0,0.0
8757,2.690198916954672,0.04803926637419057
9432,0.0,0.0
7549,3.9203167435415716,0.08522427703351243
7728,9.180932981503176,0.29615912843558634
8087,5.976446646652338,0.16152558504465778
7191,2.3061934850692607,0.07439333822804067
7398,0.0,0.0
9203,0.0,0.0
9638,2.4864078424947067,0.07312964242631491
7651,7.961246497098211,0.3461411520477483
7092,2.3915821930384933,0.07714781267866107
9369,5.0,0.10638297872340426
8226,0.0,0.0
8845,13.45701304923129,0.46403493273211344
8318,3.153321375197062,0.0808543942358221
7502,0.0,0.0
7905,2.3061934850692607,0.1537462323379507
8944,6.042688446130229,0.2083685671079389
9736,0.0,0.0
8651,5.117206403214775,0.10660846673364115
9711,2.9733861996363267,0.06914851627061225
7535,11.648306707294987,0.5546812717759517
7870,5.6889951278176,0.15375662507615137
8453,9.85076462381538,0.2462691155953845
9640,0.0,0.0
6997,19.548700284890504,0.3554309142707364
8927,2.004138763183092,0.044536416959624264
7631,0.0,0.0
9385,0.0,0.0
7245,3.0122124449096295,0.07723621653614435
8733,0.0,0.0
7777,0.0,0.0
8631,8.656006798275273,0.7213338998562727
8751,0.0,0.0
9488,2.601580442301847,0.05203160884603694
7976,17.835187813850613,0.5753286391564714
7592,0.0,0.0
7110,2.0817201605070803,0.06715226324216388
9427,0.0,0.0
7304,2.6436069901103774,0.06294302357405661
7006,6.16563850485481,0.11856997124720789
9552,16.29269887683582,0.3879214018294243
8772,0.0,0.0
9245,16.538539846338118,0.39377475824614566
7969,7.463931291044743,0.19641924450117743
8758,0.0,0.0
8743,2.6436069901103774,0.05183543117863485
7452,0.0,0.0
8153,5.160900142871119,0.12902250357177797
8429,0.0,0.0
8611,3.076978247624997,0.16194622355921037
9448,0.0,0.0
7900,2.0723341106772137,0.04934128834945747
9774,4.758656706145713,0.09913868137803568
7293,5.380397833909344,0.11956439630909653
8710,17.144240648803926,0.33616158134909657
8967,4.158799956337608,0.12602424110113963
9312,0.0,0.0
8242,8.613201422160571,0.19575457777637661
9769,0.0,0.0
9319,9.477146521257085,0.16626572844310675
8727,3.153321375197062,0.09009489643420177
8320,0.0,0.0
8217,2.7355675656099403,0.045592792760165674
7096,0.0,0.0
8585,2.407455388034345,0.07765985122691435
9387,10.507544470402504,0.2626886117600626
8458,0.0,0.0
7125,0.0,0.0
9099,0.0,0.0
8983,5.895961488944331,0.10343792085867247
8785,5.782454187493011,0.20651622098189323
9278,0.0,0.0
7500,1.9564243678106528,0.05434512132807369
8574,0.0,0.0
7807,0.0,0.0
8177,0.0,0.0
9649,5.459514860266323,0.1399875605196493
8245,2.4774730387406443,0.4129121731234407
9714,10.200531887951755,0.19616407476830297
8381,3.0589508226895457,0.11765195471882868
9330,0.0,0.0
9003,1.76798096473562,0.03761661627097064
6985,3.0589508226895457,0.08739859493398702
7094,0.0,0.0
8126,8.153321375197063,0.24707034470294129
7381,0.0,0.0
7370,10.85496025131965,0.3192635368035191
8977,6.963238237392762,0.151374744291147
8350,14.010417080129441,0.43782553375404504
9664,5.06710408714928,0.24129067081663239
7970,13.419690677697819,0.39469678463817115
9686,6.0,0.14634146341463414
7332,7.947453943010897,0.17277073789154124
7741,11.087395327754438,0.18478992212924064
8741,0.0,0.0
8999,7.397599552832721,0.2386322436397652
7834,4.731971447288265,0.12789112019698012
9063,2.616418909172047,0.058142642426045485
7485,3.0123171296577484,0.21516550926126773
8010,0.0,0.0
9559,0.0,0.0
7792,0.0,0.0
7179,0.0,0.0
6942,3.444827554035364,0.07655172342300809
8930,7.885292822485327,0.7168448020441206
9713,2.3061934850692607,0.0678292201490959
7267,0.0,0.0
9752,3.072525350358512,0.10973304822708972
9304,5.535081959499047,0.251594634522684
8441,2.3061934850692607,0.06988465106270488
7903,8.103121850376699,0.20257804625941747
8215,15.200332024521561,0.24516664555679937
7822,0.0,0.0
8713,0.0,0.0
7083,0.0,0.0
8475,0.0,0.0
7403,2.0795752902912255,0.14854109216365896
8128,0.0,0.0
8223,3.1163875440793407,0.1640203970568074
8553,0.0,0.0
9528,2.7355675656099403,0.08548648642531063
7417,0.0,0.0
8709,2.0795752902912255,0.053322443340800656
8787,0.0,0.0
8720,0.0,0.0
7896,0.0,0.0
7632,0.0,0.0
8170,0.0,0.0
7992,2.931239621502402,0.19541597476682682
8997,0.0,0.0
7826,0.0,0.0
9008,0.0,0.0
7677,0.0,0.0
9306,0.0,0.0
8093,0.0,0.0
7160,0.0,0.0
8486,0.0,0.0
8870,0.0,0.0
9184,0.0,0.0
7859,0.0,0.0
7520,0.0,0.0
9455,0.0,0.0
7366,6.788230964033069,0.16556660887885533
8055,2.4028248870736473,0.060070622176841185
7248,0.0,0.0
7915,3.0589508226895457,0.07460855665096452
8193,0.0,0.0
8901,0.0,0.0
7921,2.3061934850692607,0.060689302238664755
7249,0.0,0.0
7848,3.1694641578328415,0.07043253684072981
7468,2.6436069901103774,0.06778479461821481
7722,5.0,0.09615384615384616
8928,0.0,0.0
9529,0.0,0.0
9516,0.0,0.0
7413,0.0,0.0
7864,0.0,0.0
9376,0.0,0.0
7816,5.328861186718964,0.12111048151634009
8835,2.519416807126444,0.05476993058970531
9510,0.0,0.0
8117,0.0,0.0
7101,0.0,0.0
7463,0.0,0.0
7361,0.0,0.0
8477,0.0,0.0
8176,0.0,0.0
8182,0.0,0.0
7035,2.3082387847602805,0.14426492404751753
9544,3.0589508226895457,0.10196502742298486
8259,0.0,0.0
7835,7.299426573418048,0.14598853146836097
7389,2.3061934850692607,0.05013464097976654
7017,0.0,0.0
7974,0.0,0.0
7562,3.2930387904207827,0.23521705645862734
9393,4.816604919881506,0.15537435225424212
8432,5.0,0.10638297872340426
9134,0.0,0.0
8052,0.0,0.0
7843,0.0,0.0
7168,0.0,0.0
8063,2.328203400395945,0.08954628463061327
6971,2.586617011152871,0.17244113407685807
7466,2.6436069901103774,0.22030058250919812
8879,2.3061934850692607,0.23061934850692606
7013,2.791689388175926,0.05267338468256464
7090,5.461805123468373,0.1187348939884429
8095,0.0,0.0
7458,0.0,0.0
7932,2.1768901585397824,0.21768901585397823
8386,3.4203056878458904,0.15546844035663138
6975,0.0,0.0
9408,0.0,0.0
9490,0.0,0.0
9359,3.2930387904207827,0.25331067618621406
7967,0.0,0.0
8779,2.007790870452908,0.08365795293553784
6954,0.0,0.0
8129,1.4827024875252373,0.043608896691918746
7397,3.2684603148536246,0.07782048368699106
7316,5.678441376044793,0.3154689653358218
7923,7.5310136094105475,0.16023433211511803
8275,3.6028440510478017,0.09481168555388952
9188,0.0,0.0
7782,0.0,0.0
7761,2.480856790253048,0.04204842017378047
9353,3.0985006998148994,0.0860694638837472
9307,0.0,0.0
8956,2.3061934850692607,0.0640609301408128
8293,0.0,0.0
7710,2.867239611827805,0.0955746537275935
8898,2.4443455672397683,0.06432488334841495
7352,0.0,0.0
7897,2.4774730387406443,0.044240589977511506
8684,2.586617011152871,0.05503440449261428
8830,0.0,0.0
7116,0.0,0.0
8265,0.0,0.0
7775,5.129345873048718,0.15086311391319757
7399,2.4799837908690794,0.060487409533392184
8701,0.0,0.0
8196,2.0282412495176363,0.05481733106804423
8099,0.0,0.0
8271,0.0,0.0
9672,0.0,0.0
7022,4.829848104568178,0.10062183551183705
9073,3.076978247624997,0.1923111404765623
7872,0.0,0.0
8678,0.0,0.0
7745,4.729220312078173,0.08923057192600325
7906,0.0,0.0
7508,0.0,0.0
6931,0.0,0.0
8731,0.0,0.0
8410,0.0,0.0
8184,0.0,0.0
7753,0.0,0.0
8514,10.715209265188637,0.5357604632594318
8066,0.0,0.0
8368,4.4762280521326545,0.23559095011224498
8351,2.931239621502402,0.06661908230687277
7073,0.0,0.0
8263,3.0589508226895457,0.07460855665096452
7095,0.0,0.0
9091,0.0,0.0
9747,0.0,0.0
8371,0.0,0.0
7590,4.088782037464779,0.06930139046550472
8201,0.0,0.0
7030,0.0,0.0
7181,0.0,0.0
7257,3.0589508226895457,0.1329978618560672
7230,0.0,0.0
9624,0.0,0.0
8061,0.0,0.0
7089,0.0,0.0
9301,6.028270451523361,0.12558896774007003
8185,0.0,0.0
7167,1.713756448342198,0.14281303736184983
7866,7.08167788752346,0.2529170674115521
9692,0.0,0.0
9446,0.0,0.0
9462,1.8054649757240684,0.04298726132676353
7823,0.0,0.0
7390,0.0,0.0
9614,2.3423837386694486,0.04983795188658401
7640,5.38986485963015,0.1456720232332473
7084,0.0,0.0
9205,2.4028248870736473,0.1716303490766891
